EC_Setpoint: 0.7500, EC_Read: 0.4638, IR_Temp: 1644.5098, VA_Temp: 1525.4583
V0_Set: 3.5000, V0_Read 3.4998, Pulse_Bool: 0.0000, Rise_Threshold: 0.0500
Cathode Voltage: 2.5308, Cathode Current: 1.7011, Cathode Impedance: 1.4889, Cathode Power: 4.3097
Cu Gun Pf: 2123.4146, Cu Gun Pr: 585.7950, Cu Gun Pt: 5.2092, Cu Gun V: 119.8460
BH Pf: 99.6000, BH Pr: 3.3341, BH Pt: 1.4547, Pulse Frequency: 0.0000
SRF Pf: 39.5880, SRF Pr: 37.9169, SRF Pt: -40.0000, Pulse Duty: 0.0000
Raw DP1(Amps), Raw Collection(mA), Percent Collection , Conversion to mms
0.5006778836250305, 0.00015259021893143654, 0.020345362524191536, 0.0, 
0.49968107289606983, 0.00013733119703829288, 0.018310826271772385, 0.09900990099009764, 
0.49868426216710915, 0.00012207217514514923, 0.016276290019353233, 0.19801980198019528, 
0.4976874514381484, -0.0028992141596972942, 0.3865618879596392, 0.29702970297029846, 
0.4966906407091877, -0.012664988520555198, 1.6886651360740264, 0.3960396039603961, 
0.49569382998022704, -0.031265735952183606, 4.16876479362448, 0.49504950495049377, 
0.49469701925126636, -0.051834897324442866, 6.911319643259049, 0.5940594059405914, 
0.4937002085223056, -0.06598001029342412, 8.797334705789883, 0.6930693069306946, 
0.49270339779334493, -0.07997253462672234, 10.66300461689631, 0.7920792079207922, 
0.49170658706438425, -0.09086747467517853, 12.115663290023804, 0.8910891089108898, 
0.49070977633542356, -0.09938200935721397, 13.250934580961863, 0.9900990099009875, 
0.4897129656064628, -0.10617227517068387, 14.156303356091183, 1.0891089108910905, 
0.48871615487750214, -0.11387808099389077, 15.18374413251877, 1.1881188118811883, 
0.48771934414854146, -0.12057678997516633, 16.076905330022175, 1.287128712871286, 
0.48672253341958077, -0.1258564118295908, 16.780854910612106, 1.3861386138613834, 
0.48572572269062003, -0.1321889042854309, 17.625187238057453, 1.4851485148514867, 
0.48472891196165935, -0.13929961174726485, 18.57328156630198, 1.5841584158415845, 
0.48373210123269866, -0.14552529156208038, 19.403372208277382, 1.683168316831682, 
0.482735290503738, -0.15049973428249358, 20.06663123766581, 1.7821782178217795, 
0.48173847977477724, -0.1554436556994915, 20.7258207599322, 1.8811881188118829, 
0.48074166904581656, -0.1585259772837162, 21.136796971162163, 1.9801980198019806, 
0.47974485831685587, -0.16298161074519157, 21.730881432692208, 2.079207920792078, 
0.4787480475878952, -0.16783398166298866, 22.377864221731823, 2.1782178217821757, 
0.47775123685893445, -0.17283894270658492, 23.04519236087799, 2.277227722772279, 
0.47675442612997376, -0.1767757683992386, 23.57010245323181, 2.3762376237623766, 
0.4757576154010131, -0.1808346688747406, 24.111289183298744, 2.475247524752474, 
0.4747608046720524, -0.19856565296649933, 26.475420395533245, 2.574257425742572, 
0.47376399394309165, -0.19702449068427086, 26.269932091236115, 2.673267326732675, 
0.47276718321413097, -0.19839780181646346, 26.45304024219513, 2.7722772277227725, 
0.4717703724851703, -0.19954222962260246, 26.605630616346993, 2.8712871287128703, 
0.4707735617562096, -0.20312809944152832, 27.083746592203777, 2.970297029702968, 
0.46977675102724886, -0.2061493828892708, 27.486584385236107, 3.069306930693071, 
0.4687799402982882, -0.20798046812415122, 27.73072908322016, 3.168316831683169, 
0.4677831295693275, -0.21046768948435784, 28.06235859791438, 3.2673267326732662, 
0.4667863188403668, -0.21237506568431855, 28.316675424575806, 3.366336633663364, 
0.46578950811140607, -0.21431296393275262, 28.57506185770035, 3.4653465346534675, 
0.4647926973824454, -0.2365300975739956, 31.537346343199413, 3.564356435643565, 
0.4637958866534847, -0.23083848282694816, 30.778464376926422, 3.6633663366336626, 
0.462799075924524, -0.2243228830397129, 29.909717738628387, 3.7623762376237604, 
0.4618022651955633, -0.22272068485617638, 29.696091314156853, 3.861386138613863, 
0.4608054544666026, -0.22705424726009368, 30.273899634679157, 3.9603960396039612, 
0.4598086437376419, -0.24504463300108908, 32.672617733478546, 4.059405940594059, 
0.4588118330086812, -0.24031433314085007, 32.04191108544668, 4.158415841584156, 
0.4578150222797205, -0.24104676842689515, 32.13956912358602, 4.257425742574259, 
0.4568182115507598, -0.2428320750594139, 32.37761000792185, 4.356435643564357, 
0.4558214008217991, -0.24524300023913384, 32.69906669855118, 4.455445544554454, 
0.45482459009283843, -0.24794384837150574, 33.05917978286743, 4.554455445544552, 
0.4538277793638777, -0.2506141781806946, 33.41522375742594, 4.653465346534656, 
0.452830968634917, -0.2726787209510803, 36.35716279347738, 4.752475247524753, 
0.4518341579059563, -0.27342641204595564, 36.456854939460754, 4.8514851485148505, 
0.45083734717699564, -0.26897077560424804, 35.862770080566406, 4.950495049504948, 
0.4498405364480349, -0.264805069565773, 35.30734260876973, 5.049504950495052, 
0.4488437257190742, -0.25873197466135023, 34.49759662151337, 5.1485148514851495, 
0.44784691499011353, -0.28039978742599486, 37.38663832346598, 5.247524752475247, 
0.44685010426115285, -0.2772106483578682, 36.961419781049095, 5.346534653465344, 
0.44585329353219216, -0.2673990949988365, 35.653212666511536, 5.445544554455442, 
0.4448564828032314, -0.2563820883631706, 34.18427844842275, 5.544554455445545, 
0.44385967207427074, -0.24338140040636064, 32.45085338751475, 5.643564356435643, 
0.44286286134531005, -0.23016708642244338, 30.688944856325783, 5.742574257425741, 
0.4418660506163493, -0.21527428254485131, 28.703237672646843, 5.841584158415843, 
0.44086923988738863, -0.2247043564915657, 29.96058086554209, 5.940594059405941, 
