1605039087.3410187, 3.3, 1.9506611824035645, 109.81500244140625, -13.3278226852417, 3.3969640731811523, 0.39978983998298645, 60.95515823364258, 0.0, 31.98051643371582, 2.0372748374938965
1605039087.5450025, 3.3448979591836734, 1.899796485900879, 109.65435028076172, -13.3278226852417, 3.459526300430298, 0.5572635531425476, 60.959659576416016, 0.0, 31.982995986938477, 2.03655743598938
1605039087.7437413, 3.389795918367347, 1.8870803117752075, 109.57411193847656, -13.34689712524414, 3.514153480529785, -0.13610680401325226, 60.96518325805664, 0.0, 31.985347747802734, 2.0360913276672363
1605039087.9433897, 3.43469387755102, 1.8807222843170166, 109.61422729492188, -13.34053897857666, 3.5605409145355225, 0.04089761897921562, 60.969581604003906, 0.0, 31.987226486206055, 2.0351524353027344
1605039088.1418877, 3.4795918367346936, 1.8902593851089478, 109.65435028076172, -13.34689712524414, 3.6005196571350098, 0.4864612817764282, 60.97303771972656, 0.0, 31.99055290222168, 2.0358517169952393
1605039088.3472307, 3.524489795918367, 1.9029755592346191, 109.77481842041016, -13.34689712524414, 3.636531114578247, 0.5035518407821655, 60.97466278076172, 0.0, 31.994232177734375, 2.0351312160491943
1605039088.5395932, 3.5693877551020408, 1.9093337059020996, 109.73464965820312, -13.34689712524414, 3.6716268062591553, 0.6512598395347595, 60.97471237182617, 0.0, 31.997398376464844, 2.0390841960906982
1605039088.744753, 3.6142857142857143, 1.9156917333602905, 109.97589111328125, -13.353255271911621, 3.7088589668273926, 0.19348803162574768, 60.97462463378906, 0.0, 31.9998722076416, 2.0372602939605713
1605039088.939909, 3.6591836734693874, 1.9188708066940308, 109.97589111328125, -13.353255271911621, 3.7473113536834717, 0.21790249645709991, 60.97509765625, 0.0, 32.00197219848633, 2.036992073059082
1605039089.1428998, 3.704081632653061, 1.922049880027771, 109.9356460571289, -13.353255271911621, 3.787595272064209, 0.38392117619514465, 60.977561950683594, 0.0, 32.003639221191406, 2.0359208583831787
1605039089.34137, 3.7489795918367346, 1.9315869808197021, 110.0564193725586, -13.353255271911621, 3.8290998935699463, -0.19958409667015076, 60.97979736328125, 0.0, 32.00503921508789, 2.0402145385742188
1605039089.541583, 3.793877551020408, 1.928407907485962, 110.01615142822266, -13.34689712524414, 3.8709096908569336, 0.29236674308776855, 60.98160171508789, 0.0, 32.005306243896484, 2.0404129028320312
1605039089.7448668, 3.8387755102040817, 1.9315869808197021, 110.0564193725586, -13.353255271911621, 3.913940191268921, 0.3399752080440521, 60.983070373535156, 0.0, 32.00489807128906, 2.037630558013916
1605039089.9438574, 3.883673469387755, 1.9347660541534424, 110.09671020507812, -13.353255271911621, 3.956970691680908, 0.09461023658514023, 60.98426818847656, 0.0, 32.00339126586914, 2.036313533782959
1605039090.1401691, 3.9285714285714284, 1.9347660541534424, 110.17733001708984, -13.353255271911621, 4.000916481018066, -0.12145785242319107, 60.985267639160156, 0.0, 32.00200271606445, 2.0420942306518555
1605039090.3419476, 3.973469387755102, 1.9347660541534424, 110.09671020507812, -13.353255271911621, 4.045167922973633, 0.29480844736099243, 60.986595153808594, 0.0, 32.002784729003906, 2.0372931957244873
1605039090.5404258, 4.018367346938775, 1.9315869808197021, 110.17733001708984, -13.353255271911621, 4.088503360748291, 0.31311944127082825, 60.99190902709961, 0.0, 32.00435256958008, 2.0385544300079346
1605039090.7435513, 4.063265306122449, 1.9347660541534424, 110.09671020507812, -13.353255271911621, 4.132449150085449, 0.3997912108898163, 60.997154235839844, 0.0, 32.005584716796875, 2.0361790657043457
1605039090.946315, 4.108163265306122, 1.9347660541534424, 110.25801086425781, -13.353255271911621, 4.176395416259766, 0.2545246481895447, 61.001468658447266, 0.0, 32.00663757324219, 2.036114454269409
1605039091.1447835, 4.153061224489796, 1.937945008277893, 110.17733001708984, -13.359613418579102, 4.220341205596924, 0.29114654660224915, 61.00151824951172, 0.0, 32.007469177246094, 2.0460879802703857
1605039091.3466537, 4.197959183673469, 1.9443031549453735, 110.13701629638672, -13.353255271911621, 4.263371467590332, 0.36927327513694763, 60.996551513671875, 0.0, 32.0081787109375, 2.0398306846618652
1605039091.540142, 4.242857142857143, 1.9411240816116333, 110.25801086425781, -13.365971565246582, 4.307622909545898, -0.16296210885047913, 60.992454528808594, 0.0, 32.00873947143555, 2.0359394550323486
1605039091.7447798, 4.2877551020408164, 1.937945008277893, 110.29837036132812, -13.353255271911621, 4.351263523101807, 0.2386554777622223, 60.98917007446289, 0.0, 32.00919723510742, 2.034501314163208
1605039091.942655, 4.33265306122449, 1.9443031549453735, 110.21766662597656, -13.365971565246582, 4.394904613494873, 0.33265164494514465, 60.99045944213867, 0.0, 32.009578704833984, 2.035242795944214
1605039092.1414676, 4.377551020408163, 1.9474822282791138, 110.29837036132812, -13.353255271911621, 4.439155578613281, 0.30701589584350586, 60.993133544921875, 0.0, 32.0098876953125, 2.0395491123199463
1605039092.340923, 4.422448979591836, 1.9411240816116333, 110.25801086425781, -13.359613418579102, 4.482796669006348, -0.0701870545744896, 60.99534225463867, 0.0, 32.01014709472656, 2.0370168685913086
1605039092.5443726, 4.46734693877551, 1.9506611824035645, 110.37914276123047, -13.353255271911621, 4.526742458343506, 0.24231787025928497, 60.997859954833984, 0.0, 32.01034927368164, 2.0359606742858887
1605039092.7433293, 4.512244897959183, 1.9474822282791138, 110.21766662597656, -13.378687858581543, 4.570077896118164, 0.3595077097415924, 61.00190353393555, 0.0, 32.010520935058594, 2.0366251468658447
1605039092.9426148, 4.557142857142857, 1.9506611824035645, 110.25801086425781, -13.359613418579102, 4.6137189865112305, 0.21546196937561035, 61.00533676147461, 0.0, 32.01066207885742, 2.0362331867218018
1605039093.1410444, 4.6020408163265305, 1.9474822282791138, 110.37914276123047, -13.365971565246582, 4.657664775848389, 0.228890061378479, 61.00821304321289, 0.0, 32.011600494384766, 2.0356881618499756
1605039093.3402684, 4.646938775510204, 1.9411240816116333, 110.3387451171875, -13.359613418579102, 4.701916217803955, 0.25086328387260437, 61.011531829833984, 0.0, 32.01415252685547, 2.0430941581726074
