0.492, 0.0001
0.491, 0.0001
0.49, 0.0001
0.489, 0.0001
0.488, 0.0001
0.487, 0.0001
0.486, 0.0001
0.485, 0.0002
0.484, 0.0001
0.483, -0.0001
0.482, -0.0073
0.481, -0.0164
0.48, -0.0202
0.479, -0.023
0.478, -0.0251
0.477, -0.0266
0.476, -0.0282
0.475, -0.0296
0.474, -0.0313
0.473, -0.0324
0.472, -0.0336
0.471, -0.0349
0.47, -0.036
0.469, -0.037
0.468, -0.0379
0.467, -0.0388
0.466, -0.0396
0.465, -0.0407
0.464, -0.0413
0.463, -0.042
0.462, -0.0425
0.461, -0.0435
0.46, -0.0443
0.459, -0.045
0.458, -0.0458
0.457, -0.0464
0.456, -0.0468
0.455, -0.0475
0.454, -0.0482
0.453, -0.0486
0.452, -0.049
0.451, -0.0496
0.45, -0.0502
0.449, -0.0509
0.448, -0.0516
0.447, -0.052
0.446, -0.0525
0.445, -0.0529
0.444, -0.0536
0.443, -0.0539
0.442, -0.0545
0.441, -0.055
0.44, -0.0553
0.439, -0.0557
0.438, -0.0562
0.437, -0.0565
0.436, -0.0571
0.435, -0.0575
0.434, -0.0577
0.433, -0.0581
0.432, -0.0585
0.431, -0.0584
0.43, -0.0506
0.429, -0.0432
0.428, -0.038
0.427, -0.0359
0.426, -0.0339
0.425, -0.0322
0.424, -0.0312
0.423, -0.0298
0.422, -0.0286
0.421, -0.0278
0.42, -0.0269
0.419, -0.0261
0.418, -0.0253
0.417, -0.0247
0.416, -0.0242
0.415, -0.0235
0.414, -0.0228
0.413, -0.0223
0.412, -0.0219
0.411, -0.0215
0.41, -0.021
0.41, -0.0209
0.411, -0.0213
0.412, -0.0217
0.413, -0.0222
0.414, -0.0228
0.415, -0.0233
0.416, -0.0239
0.417, -0.0246
0.418, -0.0252
0.419, -0.0259
0.42, -0.0265
0.421, -0.0273
0.422, -0.0282
0.423, -0.0292
0.424, -0.0304
0.425, -0.0317
0.426, -0.0331
0.427, -0.0349
0.428, -0.0368
0.429, -0.0399
0.43, -0.0479
0.431, -0.056
0.432, -0.0586
0.433, -0.0584
0.434, -0.0582
0.435, -0.058
0.436, -0.0576
0.437, -0.0572
0.438, -0.057
0.439, -0.0564
0.44, -0.0559
0.441, -0.0553
0.442, -0.0545
0.443, -0.0541
0.444, -0.0538
0.445, -0.0532
0.446, -0.0527
0.447, -0.0522
0.448, -0.0515
0.449, -0.0509
0.45, -0.0503
0.451, -0.0497
0.452, -0.0493
0.453, -0.0488
0.454, -0.0482
0.455, -0.0478
0.456, -0.0472
0.457, -0.0469
0.458, -0.0461
0.459, -0.0453
0.46, -0.0447
0.461, -0.044
0.462, -0.0432
0.463, -0.0425
0.464, -0.0415
0.465, -0.0407
0.466, -0.04
0.467, -0.039
0.468, -0.038
0.469, -0.0372
0.47, -0.0362
0.471, -0.0353
0.472, -0.0339
0.473, -0.0329
0.474, -0.0318
0.475, -0.0303
0.476, -0.029
0.477, -0.0275
0.478, -0.026
0.479, -0.0237
0.48, -0.021
0.481, -0.0167
0.482, -0.0086
0.483, -0.0008
0.484, 0.0001
0.485, 0.0001
0.486, 0.0001
0.487, 0.0001
0.488, 0.0002
0.489, 0.0002
0.49, 0.0001
0.491, 0.0001
0.492, 0.0002
