0.492, 0.0001
0.491, 0.0002
0.49, 0.0001
0.489, 0.0002
0.488, 0.0001
0.487, 0.0001
0.486, 0.0001
0.485, 0.0001
0.484, 0.0001
0.483, -0.0038
0.482, -0.0309
0.481, -0.059
0.48, -0.072
0.479, -0.0849
0.478, -0.0915
0.477, -0.0985
0.476, -0.105
0.475, -0.1102
0.474, -0.1154
0.473, -0.1219
0.472, -0.1266
0.471, -0.1311
0.47, -0.1344
0.469, -0.1372
0.468, -0.1413
0.467, -0.1444
0.466, -0.1484
0.465, -0.152
0.464, -0.1553
0.463, -0.159
0.462, -0.1611
0.461, -0.1637
0.46, -0.1666
0.459, -0.1696
0.458, -0.1732
0.457, -0.1751
0.456, -0.1772
0.455, -0.18
0.454, -0.1824
0.453, -0.1851
0.452, -0.1874
0.451, -0.1893
0.45, -0.1911
0.449, -0.1931
0.448, -0.1949
0.447, -0.1976
0.446, -0.2004
0.445, -0.2017
0.444, -0.2031
0.443, -0.2055
0.442, -0.2074
0.441, -0.21
0.44, -0.2113
0.439, -0.2127
0.438, -0.2142
0.437, -0.2165
0.436, -0.218
0.435, -0.2194
0.434, -0.2211
0.433, -0.2226
0.432, -0.2232
0.431, -0.2205
0.43, -0.1968
0.429, -0.172
0.428, -0.1537
0.427, -0.1457
0.426, -0.138
0.425, -0.1317
0.424, -0.1274
0.423, -0.1227
0.422, -0.1185
0.421, -0.1143
0.42, -0.1104
0.419, -0.1077
0.418, -0.1046
0.417, -0.1017
0.416, -0.0994
0.415, -0.0968
0.414, -0.0947
0.413, -0.0928
0.412, -0.0914
0.411, -0.0891
0.41, -0.0871
0.41, -0.0869
0.411, -0.0887
0.412, -0.0905
0.413, -0.0924
0.414, -0.0947
0.415, -0.0968
0.416, -0.0992
0.417, -0.1014
0.418, -0.1037
0.419, -0.1068
0.42, -0.1094
0.421, -0.1128
0.422, -0.1166
0.423, -0.1204
0.424, -0.1249
0.425, -0.1301
0.426, -0.1353
0.427, -0.1431
0.428, -0.1501
0.429, -0.1637
0.43, -0.183
0.431, -0.2131
0.432, -0.2234
0.433, -0.2233
0.434, -0.2214
0.435, -0.2204
0.436, -0.2187
0.437, -0.2172
0.438, -0.2162
0.439, -0.214
0.44, -0.211
0.441, -0.2095
0.442, -0.2085
0.443, -0.2064
0.444, -0.2053
0.445, -0.203
0.446, -0.2009
0.447, -0.1986
0.448, -0.1972
0.449, -0.1942
0.45, -0.192
0.451, -0.1898
0.452, -0.1879
0.453, -0.1854
0.454, -0.1827
0.455, -0.1814
0.456, -0.1794
0.457, -0.1771
0.458, -0.174
0.459, -0.1713
0.46, -0.1688
0.461, -0.166
0.462, -0.1625
0.463, -0.1592
0.464, -0.1562
0.465, -0.1536
0.466, -0.1502
0.467, -0.1466
0.468, -0.1433
0.469, -0.1392
0.47, -0.1352
0.471, -0.132
0.472, -0.1272
0.473, -0.1231
0.474, -0.1169
0.475, -0.1122
0.476, -0.1061
0.477, -0.1001
0.478, -0.0942
0.479, -0.0864
0.48, -0.0754
0.481, -0.0617
0.482, -0.0338
0.483, -0.0059
0.484, -0.0001
0.485, 0.0001
0.486, 0.0001
0.487, 0.0001
0.488, 0.0002
0.489, 0.0001
0.49, 0.0002
0.491, 0.0002
0.492, 0.0001
