0.492, 0.0001
0.491, 0.0001
0.49, 0.0002
0.489, 0.0001
0.488, 0.0001
0.487, 0.0001
0.486, 0.0002
0.485, 0.0001
0.484, 0.0001
0.483, -0.0003
0.482, -0.0046
0.481, -0.0098
0.48, -0.0115
0.479, -0.0129
0.478, -0.0138
0.477, -0.0147
0.476, -0.0155
0.475, -0.0163
0.474, -0.017
0.473, -0.0178
0.472, -0.0182
0.471, -0.0188
0.47, -0.0191
0.469, -0.0197
0.468, -0.0202
0.467, -0.0206
0.466, -0.0209
0.465, -0.0216
0.464, -0.022
0.463, -0.0224
0.462, -0.0227
0.461, -0.023
0.46, -0.0234
0.459, -0.0239
0.458, -0.0243
0.457, -0.0248
0.456, -0.0251
0.455, -0.0253
0.454, -0.0255
0.453, -0.0258
0.452, -0.0261
0.451, -0.0264
0.45, -0.0267
0.449, -0.0269
0.448, -0.027
0.447, -0.0273
0.446, -0.0277
0.445, -0.0281
0.444, -0.0285
0.443, -0.0288
0.442, -0.029
0.441, -0.0293
0.44, -0.0295
0.439, -0.0298
0.438, -0.03
0.437, -0.03
0.436, -0.0302
0.435, -0.0307
0.434, -0.0308
0.433, -0.031
0.432, -0.031
0.431, -0.0289
0.43, -0.0229
0.429, -0.0198
0.428, -0.0182
0.427, -0.0173
0.426, -0.0165
0.425, -0.0156
0.424, -0.0149
0.423, -0.0144
0.422, -0.014
0.421, -0.0135
0.42, -0.0131
0.419, -0.0127
0.418, -0.0123
0.417, -0.0121
0.416, -0.0118
0.415, -0.0114
0.414, -0.0112
0.413, -0.0108
0.412, -0.0105
0.411, -0.0103
0.41, -0.0101
0.41, -0.01
0.411, -0.0102
0.412, -0.0105
0.413, -0.0106
0.414, -0.0108
0.415, -0.0111
0.416, -0.0115
0.417, -0.0117
0.418, -0.0122
0.419, -0.0126
0.42, -0.0129
0.421, -0.0134
0.422, -0.0138
0.423, -0.0143
0.424, -0.015
0.425, -0.0154
0.426, -0.0159
0.427, -0.0168
0.428, -0.0176
0.429, -0.0187
0.43, -0.0208
0.431, -0.0266
0.432, -0.0301
0.433, -0.0306
0.434, -0.0304
0.435, -0.0303
0.436, -0.0302
0.437, -0.0301
0.438, -0.0298
0.439, -0.0298
0.44, -0.0295
0.441, -0.0292
0.442, -0.0291
0.443, -0.0289
0.444, -0.0288
0.445, -0.0284
0.446, -0.0283
0.447, -0.028
0.448, -0.0277
0.449, -0.0274
0.45, -0.027
0.451, -0.0267
0.452, -0.0264
0.453, -0.026
0.454, -0.0258
0.455, -0.0255
0.456, -0.0252
0.457, -0.0249
0.458, -0.0245
0.459, -0.024
0.46, -0.0237
0.461, -0.0234
0.462, -0.0231
0.463, -0.0228
0.464, -0.0225
0.465, -0.022
0.466, -0.0215
0.467, -0.0209
0.468, -0.0206
0.469, -0.0201
0.47, -0.0195
0.471, -0.019
0.472, -0.0185
0.473, -0.0179
0.474, -0.0174
0.475, -0.0166
0.476, -0.016
0.477, -0.0152
0.478, -0.0144
0.479, -0.0134
0.48, -0.0121
0.481, -0.0109
0.482, -0.0073
0.483, -0.0024
0.484, -0.0001
0.485, 0.0001
0.486, 0.0001
0.487, 0.0001
0.488, 0.0001
0.489, 0.0001
0.49, 0.0002
0.491, 0.0001
0.492, 0.0001
