1591951158678.9888, 2.606221585210733e-07, 4.77316355329549e-08, 2.808357990602417e-08, 0.0, 0.5435430407524109, 4.1393477534512613e-10
1591955021238.0696, 2.833134260527004e-07, 5.511212819442335e-08, 5.955792303780072e-08, 0.0, 0.5450308322906494, 3.714274166011222e-10
1591955022265.0115, 2.8379164973557636e-07, 5.506567646307303e-08, 5.963330096392383e-08, 0.0, 0.5448818802833557, 4.845705503520037e-10
1591955023266.4404, 2.8415081487764837e-07, 5.511212819442335e-08, 5.9532816010232636e-08, 0.0, 0.5450308322906494, 3.6969116656848655e-10
1591955024269.5479, 2.833134260527004e-07, 5.513537004731006e-08, 5.8094610011494296e-08, 0.0, 0.5450308322906494, 3.7404715436117897e-10
1591955025287.1296, 2.8355242420730065e-07, 5.4949655492464444e-08, 5.799671853878863e-08, 0.0, 0.5450308322906494, 4.621182603248286e-10
1591955026300.6528, 2.8379164973557636e-07, 5.518187862207924e-08, 5.6333750109160974e-08, 0.0, 0.5448818802833557, 3.8336267493832565e-10
1591955027315.201, 2.831939980296738e-07, 5.362222665894478e-08, 5.5019199862726964e-08, 0.0, 0.5450308322906494, 4.4148154576539866e-10
1591955028334.211, 2.8379164973557636e-07, 5.353187049195185e-08, 5.3758046902885326e-08, 0.0, 0.5451798439025879, 3.970743733816562e-10
1591955029428.462, 2.836720227605838e-07, 5.364483968151035e-08, 5.328417529426588e-08, 0.0, 0.5448818802833557, 3.885618771182209e-10
1591955030444.9692, 2.833134260527004e-07, 5.350930720737779e-08, 5.199692765245345e-08, 0.0, 0.5448818802833557, 4.287401544900149e-10
1591955031448.4812, 2.765856663700106e-07, 5.350930720737779e-08, 5.179999362781018e-08, 0.0, 0.5448818802833557, 3.9660952300124563e-10
1591955032460.7654, 2.755381558472436e-07, 5.355444443466695e-08, 5.097664157460713e-08, 0.0, 0.5448818802833557, 4.686602217418567e-10
1591955033509.274, 2.7081605935563857e-07, 5.350930720737779e-08, 5.03996346878921e-08, 0.0, 0.5450308322906494, 4.700346778463427e-10
1591955034513.1113, 2.755381558472436e-07, 5.362222665894478e-08, 4.916133633514619e-08, 0.0, 0.5450308322906494, 4.780864593101342e-10
1591955035570.0872, 2.829553125138773e-07, 5.353187049195185e-08, 4.98922219094311e-08, 0.0, 0.5450308322906494, 4.806132158918786e-10
1591955036605.3894, 2.834329109191458e-07, 5.353187049195185e-08, 5.0378389460092876e-08, 0.0, 0.5448818802833557, 3.6431727079566656e-10
1591955037682.7078, 2.8093450055166613e-07, 5.353187049195185e-08, 5.0378389460092876e-08, 0.0, 0.5448818802833557, 4.845705503520037e-10
1591955038709.6497, 2.831939980296738e-07, 5.353187049195185e-08, 5.042088702111869e-08, 0.0, 0.5448818802833557, 3.6969116656848655e-10
1591955039724.7607, 2.761196071787708e-07, 5.3464205507225415e-08, 5.03996346878921e-08, 0.0, 0.5450308322906494, 4.5700424000649775e-10
1591955040734.926, 2.756543437953951e-07, 5.364483968151035e-08, 5.048470441693098e-08, 0.0, 0.5448818802833557, 3.858405261958353e-10
1591955041740.2, 2.830746268500661e-07, 5.355444443466695e-08, 4.911990103551034e-08, 0.0, 0.5448818802833557, 4.498339201131074e-10
1591955042751.2693, 2.8415081487764837e-07, 5.357702903552308e-08, 4.905781025854594e-08, 0.0, 0.5450308322906494, 3.8719880079973734e-10
1591955043754.217, 2.833134260527004e-07, 5.362222665894478e-08, 4.9140613356257745e-08, 0.0, 0.5448818802833557, 4.161226918597549e-10
1591955044776.6523, 2.834329109191458e-07, 5.3464205507225415e-08, 5.169091110701629e-08, 0.0, 0.5448818802833557, 4.239952833273719e-10
1591955045790.845, 2.761196071787708e-07, 5.364483968151035e-08, 5.193119889668196e-08, 0.0, 0.5448818802833557, 3.9591324663135197e-10
1591955046806.4622, 2.756543437953951e-07, 5.353187049195185e-08, 5.173451711470989e-08, 0.0, 0.5450308322906494, 3.636776990667556e-10
1591955047811.1523, 2.8427064080460696e-07, 5.357702903552308e-08, 5.042088702111869e-08, 0.0, 0.5448818802833557, 4.803318298662873e-10
1591955048826.3042, 2.760032202786533e-07, 5.362222665894478e-08, 5.0463423661994966e-08, 0.0, 0.5448818802833557, 3.634647582906325e-10
1591955049832.0508, 2.692222267342004e-07, 5.348675102823108e-08, 5.0378389460092876e-08, 0.0, 0.5450308322906494, 4.792078400761568e-10
1591955050841.9192, 2.760032202786533e-07, 5.355444443466695e-08, 5.184369200605943e-08, 0.0, 0.5450308322906494, 3.722986086085456e-10
1591955051849.3665, 2.7530589363777835e-07, 5.350930720737779e-08, 5.184369200605943e-08, 0.0, 0.5450308322906494, 4.1466291511582654e-10
1591955052865.9937, 2.688816209683864e-07, 5.355444443466695e-08, 5.328417529426588e-08, 0.0, 0.5450308322906494, 4.0293143821479305e-10
1591955053870.812, 2.756543437953951e-07, 5.364483968151035e-08, 5.328417529426588e-08, 0.0, 0.5448818802833557, 4.4329526160957755e-10
1591955054884.9062, 2.755381558472436e-07, 5.350930720737779e-08, 5.32617150383885e-08, 0.0, 0.5450308322906494, 3.908445234124258e-10
1591955055890.5515, 2.8379164973557636e-07, 5.353187049195185e-08, 5.373538414232826e-08, 0.0, 0.5451798439025879, 4.5753986710472816e-10
1591955056911.0671, 2.782230694720056e-07, 5.355444443466695e-08, 5.474154107787399e-08, 0.0, 0.5450308322906494, 3.64744290326513e-10
1591955057930.9097, 2.836720227605838e-07, 5.350930720737779e-08, 5.918245093994301e-08, 0.0, 0.5450308322906494, 4.733498593090246e-10
1591955058952.0122, 2.761196071787708e-07, 5.357702903552308e-08, 6.209654657141073e-08, 0.0, 0.5448818802833557, 3.6581399021073935e-10
1591955059969.0728, 2.833134260527004e-07, 5.353187049195185e-08, 6.468881252885694e-08, 0.0, 0.5450308322906494, 4.68111549523087e-10
1591955060982.5076, 2.8427064080460696e-07, 5.506567646307303e-08, 6.82183056710528e-08, 0.0, 0.5448818802833557, 4.247409368662858e-10
1591955061984.6567, 2.834329109191458e-07, 5.511212819442335e-08, 6.833352728108366e-08, 0.0, 0.5448818802833557, 4.325234059798788e-10
1591955062991.4705, 2.8403104579410865e-07, 5.513537004731006e-08, 6.836233978901873e-08, 0.0, 0.5448818802833557, 3.835872730562073e-10
1591955064002.843, 2.833134260527004e-07, 5.515861900562413e-08, 6.651423234416143e-08, 0.0, 0.5448818802833557, 4.6022752275831635e-10
1591955065017.3748, 2.831939980296738e-07, 5.506567646307303e-08, 6.474338221096332e-08, 0.0, 0.5450308322906494, 3.8947325919913567e-10
1591955066020.6353, 2.8379164973557636e-07, 5.506567646307303e-08, 6.479799452563384e-08, 0.0, 0.5448818802833557, 4.6022752275831635e-10
1591955067029.564, 2.831939980296738e-07, 5.513537004731006e-08, 6.474338221096332e-08, 0.0, 0.5448818802833557, 4.851385404514019e-10
1591955068045.4507, 2.830746268500661e-07, 5.497282629107758e-08, 6.301967658828289e-08, 0.0, 0.5450308322906494, 4.789272312066828e-10
1591955069092.6277, 2.8379164973557636e-07, 5.513537004731006e-08, 6.294001053674947e-08, 0.0, 0.5448818802833557, 3.677475546304265e-10
1591955070107.729, 2.831939980296738e-07, 5.511212819442335e-08, 6.294001053674947e-08, 0.0, 0.5450308322906494, 3.840368578700293e-10
1591955071142.5322, 2.8415081487764837e-07, 5.513537004731006e-08, 6.275453046100665e-08, 0.0, 0.5448818802833557, 3.8179415184913523e-10
1591955072156.409, 2.831939980296738e-07, 5.513537004731006e-08, 6.291347887099619e-08, 0.0, 0.5448818802833557, 4.1175857168340713e-10
1591955073161.751, 2.830746268500661e-07, 5.506567646307303e-08, 6.479799452563384e-08, 0.0, 0.5448818802833557, 4.1466291511582654e-10
1591955074164.7498, 2.8403104579410865e-07, 5.506567646307303e-08, 6.629026216842249e-08, 0.0, 0.5448818802833557, 4.2698597435553154e-10
1591955075179.132, 2.833134260527004e-07, 5.515861900562413e-08, 6.651423234416143e-08, 0.0, 0.5448818802833557, 4.0057820949179757e-10
1591955076195.1257, 2.834329109191458e-07, 5.5019199862726964e-08, 6.654228457136924e-08, 0.0, 0.5450308322906494, 4.6401679720808886e-10
1591955077209.0603, 2.834329109191458e-07, 5.511212819442335e-08, 6.651423234416143e-08, 0.0, 0.5450308322906494, 3.7382813511399604e-10
1591955078217.75, 2.831939980296738e-07, 5.511212819442335e-08, 6.52916227750211e-08, 0.0, 0.5450308322906494, 4.800506103741498e-10
1591955079230.4563, 2.8379164973557636e-07, 5.4996007747831754e-08, 6.457980816776399e-08, 0.0, 0.5451798439025879, 4.75294525958958e-10
1591955080245.9346, 2.8379164973557636e-07, 5.515861900562413e-08, 6.291347887099619e-08, 0.0, 0.5450308322906494, 3.664573089423584e-10
1591955081255.4724, 2.831939980296738e-07, 5.5019199862726964e-08, 6.134192176432407e-08, 0.0, 0.5448818802833557, 4.667424780002705e-10
1591955082256.8804, 2.836720227605838e-07, 5.506567646307303e-08, 6.121268114611667e-08, 0.0, 0.5450308322906494, 3.6753222687480047e-10
1591955083261.2754, 2.8355242420730065e-07, 5.518187862207924e-08, 6.123849516370683e-08, 0.0, 0.5448818802833557, 4.6401679720808886e-10
1591955084279.7302, 2.831939980296738e-07, 5.5019199862726964e-08, 5.960816196193264e-08, 0.0, 0.5448818802833557, 3.867455244943585e-10
1591955085284.4365, 2.8415081487764837e-07, 5.513537004731006e-08, 5.955792303780072e-08, 0.0, 0.5450308322906494, 4.249897933572555e-10
1591955086288.5837, 2.833134260527004e-07, 5.511212819442335e-08, 5.963330096392383e-08, 0.0, 0.5448818802833557, 4.050610125094778e-10
1591955087289.8098, 2.836720227605838e-07, 5.504246303189575e-08, 5.948263748223326e-08, 0.0, 0.5448818802833557, 4.3941758565146927e-10
