0.492, 0.0002
0.491, 0.0001
0.49, 0.0001
0.489, 0.0001
0.488, 0.0001
0.487, 0.0001
0.486, 0.0001
0.485, 0.0001
0.484, -0.0117
0.483, -0.0599
0.482, -0.1471
0.481, -0.2242
0.48, -0.2595
0.479, -0.298
0.478, -0.3282
0.477, -0.3509
0.476, -0.3762
0.475, -0.3882
0.474, -0.4094
0.473, -0.4259
0.472, -0.4347
0.471, -0.4511
0.47, -0.4712
0.469, -0.4791
0.468, -0.4927
0.467, -0.4941
0.466, -0.5248
0.465, -0.532
0.464, -0.5284
0.463, -0.5433
0.462, -0.5557
0.461, -0.5698
0.46, -0.5909
0.459, -0.5976
0.458, -0.6057
0.457, -0.6144
0.456, -0.6223
0.455, -0.6267
0.454, -0.6331
0.453, -0.6381
0.452, -0.6441
0.451, -0.6562
0.45, -0.6666
0.449, -0.677
0.448, -0.6861
0.447, -0.6782
0.446, -0.6724
0.445, -0.6873
0.444, -0.7003
0.443, -0.7095
0.442, -0.7339
0.441, -0.7396
0.44, -0.745
0.439, -0.7469
0.438, -0.7516
0.437, -0.7513
0.436, -0.7556
0.435, -0.7523
0.434, -0.7369
0.433, -0.769
0.432, -0.7723
0.431, -0.7332
0.43, -0.6409
0.429, -0.5511
0.428, -0.525
0.427, -0.5039
0.426, -0.4717
0.425, -0.4477
0.424, -0.4258
0.423, -0.4185
0.422, -0.4052
0.421, -0.388
0.42, -0.3786
0.419, -0.3662
0.418, -0.3687
0.417, -0.3577
0.416, -0.3441
0.415, -0.3383
0.414, -0.3259
0.413, -0.3198
0.412, -0.3144
0.411, -0.3047
0.41, -0.2996
0.41, -0.2957
0.411, -0.2972
0.412, -0.3122
0.413, -0.3272
0.414, -0.331
0.415, -0.3347
0.416, -0.3421
0.417, -0.3492
0.418, -0.3521
0.419, -0.3654
0.42, -0.3768
0.421, -0.3873
0.422, -0.3987
0.423, -0.412
0.424, -0.4297
0.425, -0.4443
0.426, -0.4635
0.427, -0.4838
0.428, -0.4977
0.429, -0.5481
0.43, -0.5964
0.431, -0.6654
0.432, -0.7461
0.433, -0.7668
0.434, -0.7648
0.435, -0.7606
0.436, -0.7616
0.437, -0.7684
0.438, -0.7571
0.439, -0.7282
0.44, -0.7263
0.441, -0.7242
0.442, -0.7226
0.443, -0.7348
0.444, -0.7022
0.445, -0.7028
0.446, -0.6951
0.447, -0.6855
0.448, -0.6969
0.449, -0.6768
0.45, -0.6736
0.451, -0.6657
0.452, -0.6578
0.453, -0.6456
0.454, -0.639
0.455, -0.6322
0.456, -0.6207
0.457, -0.6124
0.458, -0.5882
0.459, -0.5839
0.46, -0.5966
0.461, -0.5847
0.462, -0.5709
0.463, -0.5595
0.464, -0.5511
0.465, -0.536
0.466, -0.5248
0.467, -0.5134
0.468, -0.5003
0.469, -0.4929
0.47, -0.4764
0.471, -0.4629
0.472, -0.4497
0.473, -0.4377
0.474, -0.4145
0.475, -0.3951
0.476, -0.3821
0.477, -0.3537
0.478, -0.3377
0.479, -0.3144
0.48, -0.286
0.481, -0.2418
0.482, -0.1782
0.483, -0.08
0.484, -0.0231
0.485, -0.0017
0.486, 0.0001
0.487, 0.0001
0.488, 0.0001
0.489, 0.0001
0.49, 0.0001
0.491, 0.0001
0.492, 0.0001
