0.492, 0.0002
0.491, 0.0002
0.49, 0.0001
0.489, 0.0001
0.488, 0.0002
0.487, 0.0001
0.486, 0.0001
0.485, 0.0002
0.484, -0.0018
0.483, -0.0207
0.482, -0.08
0.481, -0.149
0.48, -0.1774
0.479, -0.2078
0.478, -0.2261
0.477, -0.2422
0.476, -0.2592
0.475, -0.2737
0.474, -0.2886
0.473, -0.3006
0.472, -0.309
0.471, -0.3225
0.47, -0.3338
0.469, -0.344
0.468, -0.3528
0.467, -0.3613
0.466, -0.3694
0.465, -0.3765
0.464, -0.3855
0.463, -0.3934
0.462, -0.4009
0.461, -0.4085
0.46, -0.4165
0.459, -0.4235
0.458, -0.4295
0.457, -0.4355
0.456, -0.4414
0.455, -0.4475
0.454, -0.453
0.453, -0.4585
0.452, -0.4644
0.451, -0.4676
0.45, -0.4737
0.449, -0.4818
0.448, -0.486
0.447, -0.4902
0.446, -0.4963
0.445, -0.5014
0.444, -0.5047
0.443, -0.5096
0.442, -0.5153
0.441, -0.5193
0.44, -0.5214
0.439, -0.5287
0.438, -0.5342
0.437, -0.5371
0.436, -0.5424
0.435, -0.5471
0.434, -0.547
0.433, -0.551
0.432, -0.5516
0.431, -0.5224
0.43, -0.4494
0.429, -0.407
0.428, -0.375
0.427, -0.3569
0.426, -0.3375
0.425, -0.3209
0.424, -0.3101
0.423, -0.2994
0.422, -0.2894
0.421, -0.2815
0.42, -0.2724
0.419, -0.2661
0.418, -0.2577
0.417, -0.2505
0.416, -0.2455
0.415, -0.2396
0.414, -0.2337
0.413, -0.2287
0.412, -0.2241
0.411, -0.2195
0.41, -0.2154
0.41, -0.2149
0.411, -0.2188
0.412, -0.2238
0.413, -0.2282
0.414, -0.2327
0.415, -0.2376
0.416, -0.2435
0.417, -0.249
0.418, -0.2555
0.419, -0.2624
0.42, -0.2693
0.421, -0.2772
0.422, -0.284
0.423, -0.2932
0.424, -0.3051
0.425, -0.3142
0.426, -0.3288
0.427, -0.3452
0.428, -0.3619
0.429, -0.3877
0.43, -0.4223
0.431, -0.494
0.432, -0.5449
0.433, -0.5541
0.434, -0.5511
0.435, -0.5466
0.436, -0.5435
0.437, -0.5401
0.438, -0.5368
0.439, -0.5316
0.44, -0.5277
0.441, -0.5248
0.442, -0.5181
0.443, -0.5125
0.444, -0.5103
0.445, -0.5046
0.446, -0.5
0.447, -0.4955
0.448, -0.488
0.449, -0.4846
0.45, -0.4806
0.451, -0.4746
0.452, -0.4675
0.453, -0.462
0.454, -0.4559
0.455, -0.451
0.456, -0.446
0.457, -0.4413
0.458, -0.4356
0.459, -0.4304
0.46, -0.4222
0.461, -0.4148
0.462, -0.408
0.463, -0.4013
0.464, -0.3947
0.465, -0.3874
0.466, -0.3758
0.467, -0.3657
0.468, -0.3613
0.469, -0.3527
0.47, -0.3419
0.471, -0.3349
0.472, -0.322
0.473, -0.3108
0.474, -0.3006
0.475, -0.2866
0.476, -0.2758
0.477, -0.2607
0.478, -0.2468
0.479, -0.2274
0.48, -0.2019
0.481, -0.1782
0.482, -0.1367
0.483, -0.0645
0.484, -0.0202
0.485, -0.0014
0.486, 0.0001
0.487, 0.0001
0.488, 0.0001
0.489, 0.0001
0.49, 0.0001
0.491, 0.0001
0.492, 0.0002
