0.492, 0.0002
0.491, 0.0001
0.49, 0.0001
0.489, 0.0001
0.488, 0.0001
0.487, 0.0001
0.486, 0.0001
0.485, 0.0001
0.484, 0.0001
0.483, 0.0001
0.482, -0.0007
0.481, -0.0037
0.48, -0.0056
0.479, -0.0068
0.478, -0.0073
0.477, -0.0078
0.476, -0.0083
0.475, -0.0086
0.474, -0.009
0.473, -0.0094
0.472, -0.0097
0.471, -0.01
0.47, -0.0103
0.469, -0.0107
0.468, -0.011
0.467, -0.0113
0.466, -0.0115
0.465, -0.0117
0.464, -0.012
0.463, -0.0121
0.462, -0.0123
0.461, -0.0127
0.46, -0.013
0.459, -0.013
0.458, -0.0132
0.457, -0.0135
0.456, -0.0138
0.455, -0.0141
0.454, -0.0143
0.453, -0.0145
0.452, -0.0146
0.451, -0.0147
0.45, -0.0148
0.449, -0.015
0.448, -0.0151
0.447, -0.0151
0.446, -0.0153
0.445, -0.0154
0.444, -0.0154
0.443, -0.0154
0.442, -0.0157
0.441, -0.0158
0.44, -0.016
0.439, -0.0161
0.438, -0.0163
0.437, -0.0165
0.436, -0.0167
0.435, -0.0169
0.434, -0.0171
0.433, -0.0173
0.432, -0.0172
0.431, -0.017
0.43, -0.0149
0.429, -0.0125
0.428, -0.0102
0.427, -0.0093
0.426, -0.0087
0.425, -0.0082
0.424, -0.0078
0.423, -0.0075
0.422, -0.0072
0.421, -0.0069
0.42, -0.0067
0.419, -0.0066
0.418, -0.0063
0.417, -0.0061
0.416, -0.0059
0.415, -0.0057
0.414, -0.0055
0.413, -0.0054
0.412, -0.0052
0.411, -0.0051
0.41, -0.005
0.41, -0.005
0.411, -0.0051
0.412, -0.0053
0.413, -0.0054
0.414, -0.0056
0.415, -0.0057
0.416, -0.0059
0.417, -0.006
0.418, -0.0062
0.419, -0.0064
0.42, -0.0066
0.421, -0.0068
0.422, -0.007
0.423, -0.0072
0.424, -0.0076
0.425, -0.0078
0.426, -0.0084
0.427, -0.009
0.428, -0.0095
0.429, -0.011
0.43, -0.0139
0.431, -0.0165
0.432, -0.0172
0.433, -0.0173
0.434, -0.0172
0.435, -0.017
0.436, -0.0168
0.437, -0.0168
0.438, -0.0166
0.439, -0.0165
0.44, -0.0162
0.441, -0.0161
0.442, -0.016
0.443, -0.0159
0.444, -0.0158
0.445, -0.0157
0.446, -0.0154
0.447, -0.0152
0.448, -0.0151
0.449, -0.0149
0.45, -0.0148
0.451, -0.0146
0.452, -0.0143
0.453, -0.0143
0.454, -0.014
0.455, -0.0139
0.456, -0.0137
0.457, -0.0136
0.458, -0.0133
0.459, -0.013
0.46, -0.0127
0.461, -0.0127
0.462, -0.0124
0.463, -0.0122
0.464, -0.0121
0.465, -0.0119
0.466, -0.0117
0.467, -0.0114
0.468, -0.0112
0.469, -0.0109
0.47, -0.0106
0.471, -0.0103
0.472, -0.01
0.473, -0.0096
0.474, -0.0092
0.475, -0.0087
0.476, -0.0084
0.477, -0.0078
0.478, -0.0074
0.479, -0.0068
0.48, -0.0057
0.481, -0.0039
0.482, -0.0013
0.483, -0.0001
0.484, 0.0001
0.485, 0.0001
0.486, 0.0001
0.487, 0.0002
0.488, 0.0001
0.489, 0.0001
0.49, 0.0002
0.491, 0.0001
0.492, 0.0001
